count,date,title,description,org_link,link
25,2024-02-15 11:02:00,"호서대, AI 기술의 최신 동향과 사이버 <b>보안</b>의 미래 논의",네트워크 <b>보안</b>에서 AI를 활용한 이상트래픽 탐지 방향에 대해 소개했다. 산업계에서는 업계 관점에서 실질적인 제로트러스트 접근 방안과 <b>데이터</b> 융합을 통해 기술의 사일로를 해결할 수 있는 XDR 기술의... ,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202402151046445130351,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202402151046445130351
26,2024-02-15 11:00:00,'BMW 너 마저' 내부 민감 정보 고스란히 노출...완성차 업체 <b>보안</b> 논란 '파장...,보관해야할 <b>데이터</b>가 증가하고 있다. 하지만 연이어 글로벌 완성차 업체들이 치명적인 노출 사고에 휘말리면서 신뢰가 흔들릴 수 있다는 우려의 목소리가 나오고 있다. 업계 관계자는 &quot;이번 <b>보안</b>사고로 완성차... ,https://www.theguru.co.kr/news/article.html?no=66624,https://www.theguru.co.kr/news/article.html?no=66624
27,2024-02-15 11:00:00,"효성인포메이션시스템, 에이플랫폼과 생성형AI 워크로드 혁신 협력 강화","위한 <b>데이터</b> 레이크하우스 전략'을 주제로 발표를 진행한다. 행사에서는 벡터 DB로서의 혁신적 기능을 출시한 '싱글스토어 프로 맥스(SingleStore Pro Max)' 소개를 비롯, 싱글스토어DB의 탁월한 <b>보안</b> 기능과 국제 인증... ",http://www.itdaily.kr/news/articleView.html?idxno=220393,http://www.itdaily.kr/news/articleView.html?idxno=220393
28,2024-02-15 10:54:00,"호서대, 'HOSEO CREiAT 2024' 진행",네트워크 <b>보안</b>에서 AI를 활용한 이상트래픽 탐지 방향에 대해 소개했다. 산업계에서는 업계 관점에서 실질적인 제로트러스트 접근 방안과 <b>데이터</b> 융합을 통해 기술의 사일로를 해결할 수 있는 XDR 기술의 현황과... ,https://www.joongdo.co.kr/web/view.php?key=20240215010003944,https://www.joongdo.co.kr/web/view.php?key=20240215010003944
29,2024-02-15 10:50:00,"호서대, AI 기술의 최신 동향과 사이버 <b>보안</b>의 미래 논의",네트워크 <b>보안</b>에서 AI를 활용한 이상트래픽 탐지 방향에 대해 소개했다. 산업계에서는 업계 관점에서 실질적인 제로트러스트 접근 방안과 <b>데이터</b> 융합을 통해 기술의 사일로를 해결할 수 있는 XDR 기술의... ,http://www.dtnews24.com/news/articleView.html?idxno=765663,http://www.dtnews24.com/news/articleView.html?idxno=765663
30,2024-02-15 10:40:00,"델 &quot;기업 63%, AI 업무 위해 워크스테이션 도입 고려&quot;","6%), ‘학습 <b>데이터</b> 준비 및 가공’(25.0%) 순으로 나타났다. 이는 지난해 ‘AI 모델 트레이닝’(4.3%)과... 확장성과 <b>보안</b> 역량을 갖춘 제품군으로 델 테크놀로지스는 기업들이 워크스테이션을 통해 비즈니스 가치를... ",http://www.fnnews.com/news/202402151032003257,https://n.news.naver.com/mnews/article/014/0005142563?sid=105
31,2024-02-15 10:37:00,"킨드릴-구글 클라우드, 제미나이 기반 비즈니스 협력 확대",사례와 <b>데이터</b> 기반을 파악할 수 있도록 지원한다. 제미나이 등 구글 클라우드의 기존 기술 및 새로운 기술... 클라우드의 <b>보안</b> 기능과 신뢰할 수 있는 인프라를 기반으로 제미니와 함께 비즈니스 혁신을 가속화하는 데... ,https://zdnet.co.kr/view/?no=20240215103539,https://n.news.naver.com/mnews/article/092/0002321384?sid=105
32,2024-02-15 10:36:00,"미소정보기술, 비라벨링 <b>데이터</b> 솔루션 '<b>데이터</b>스캔' 출시",또한 기업·공공기관의 내부 문서 <b>보안</b>이 강화된 패브릭 기반 멀티모달 <b>데이터</b> 플랫폼 '스마트빅(smart BIG)'을 통해 LLM 구축 시 고도화된 언어처리 기술을 원스톱으로 제공한다. 미소정보기술 측은 '<b>데이터</b>스캔'이 의료... ,http://www.itdaily.kr/news/articleView.html?idxno=220388,http://www.itdaily.kr/news/articleView.html?idxno=220388
33,2024-02-15 10:34:00,"미소정보기술, 비라벨링 <b>데이터</b> 솔루션 '<b>데이터</b>스캔' 출시",문서 <b>보안</b>이 강화된 패브릭 기반 멀티모달 <b>데이터</b> 플랫폼 '스마트빅'(smart BIG)을 통해 LLM·sLLM 구축 때 고도화된 언어처리 기술을 원스톱으로 제공한다. <b>데이터</b>스캔을 통한 생성형 AI는 의료분야에서 ▲의료영상... ,https://www.rapportian.com/news/articleView.html?idxno=203544,https://www.rapportian.com/news/articleView.html?idxno=203544
34,2024-02-15 10:34:00,"킨드릴, 구글 클라우드 손잡고 기업용 생성형 AI 솔루션 제공",사례와 <b>데이터</b> 기반을 파악하는 데 도움을 줄 것이다. 또한 킨드릴은 제미니와 같이 구글 클라우드의 기존... 클라우드의 <b>보안</b> 기능과 신뢰할 수 있는 인프라를 기반으로 제미니와 함께 비즈니스 혁신을 가속화하는 데... ,https://www.hellot.net/news/article.html?no=86812,https://www.hellot.net/news/article.html?no=86812
